20	0.00000774	0.00004540	0.00016974	0.00049940	0.00124973	0.00276940	0.00556968	0.01033605	0.01791240
20.1	0.00000735	0.00004319	0.00016183	0.00047720	0.00119686	0.00265814	0.00535769	0.00996427	0.01730520
20.2	0.00000698	0.00004108	0.00015429	0.00045598	0.00114620	0.00255125	0.00515351	0.00960530	0.01671746
20.3	0.00000662	0.00003908	0.00014710	0.00043570	0.00109764	0.00244856	0.00495687	0.00925873	0.01614861
20.4	0.00000628	0.00003717	0.00014024	0.00041631	0.00105111	0.00234991	0.00476750	0.00892415	0.01559810
20.5	0.00000596	0.00003536	0.00013369	0.00039777	0.00100653	0.00225515	0.00458514	0.00860117	0.01506537
20.6	0.00000566	0.00003363	0.00012746	0.00038005	0.00096380	0.00216412	0.00440955	0.00828942	0.01454990
20.7	0.00000537	0.00003199	0.00012151	0.00036312	0.00092287	0.00207669	0.00424049	0.00798852	0.01405117
20.8	0.00000510	0.00003043	0.00011584	0.00034693	0.00088364	0.00199272	0.00407772	0.00769812	0.01356867
20.9	0.00000484	0.00002895	0.00011043	0.00033146	0.00084606	0.00191207	0.00392101	0.00741787	0.01310191
21	0.00000459	0.00002754	0.00010528	0.00031667	0.00081006	0.00183462	0.00377015	0.00714743	0.01265042
21.1	0.00000436	0.00002619	0.00010036	0.00030253	0.00077557	0.00176023	0.00362493	0.00688648	0.01221373
21.2	0.00000414	0.00002492	0.00009567	0.00028903	0.00074252	0.00168881	0.00348515	0.00663470	0.01179139
21.3	0.00000393	0.00002370	0.00009120	0.00027611	0.00071086	0.00162022	0.00335060	0.00639179	0.01138296
21.4	0.00000373	0.00002254	0.00008694	0.00026378	0.00068053	0.00155436	0.00322111	0.00615745	0.01098802
21.5	0.00000354	0.00002145	0.00008288	0.00025198	0.00065148	0.00149113	0.00309649	0.00593139	0.01060614
21.6	0.00000336	0.00002040	0.00007900	0.00024071	0.00062366	0.00143041	0.00297655	0.00571333	0.01023692
21.7	0.00000319	0.00001940	0.00007531	0.00022994	0.00059700	0.00137212	0.00286114	0.00550301	0.00987997
21.8	0.00000303	0.00001846	0.00007179	0.00021965	0.00057147	0.00131616	0.00275009	0.00530016	0.00953491
21.9	0.00000287	0.00001756	0.00006843	0.00020982	0.00054702	0.00126244	0.00264323	0.00510452	0.00920137
22	0.00000273	0.00001670	0.00006523	0.00020042	0.00052360	0.00121087	0.00254041	0.00491587	0.00887898
22.1	0.00000259	0.00001589	0.00006218	0.00019144	0.00050117	0.00116137	0.00244150	0.00473395	0.00856739
22.2	0.00000246	0.00001511	0.00005927	0.00018286	0.00047969	0.00111385	0.00234633	0.00455853	0.00826628
22.3	0.00000233	0.00001438	0.00005650	0.00017466	0.00045911	0.00106825	0.00225479	0.00438941	0.00797529
22.4	0.00000221	0.00001367	0.00005385	0.00016683	0.00043941	0.00102447	0.00216672	0.00422635	0.00769412
22.5	0.00000210	0.00001301	0.00005133	0.00015934	0.00042055	0.00098246	0.00208201	0.00406915	0.00742245
22.6	0.00000199	0.00001237	0.00004893	0.00015219	0.00040248	0.00094214	0.00200054	0.00391761	0.00715998
22.7	0.00000189	0.00001177	0.00004664	0.00014535	0.00038518	0.00090344	0.00192217	0.00377154	0.00690641
22.8	0.00000180	0.00001120	0.00004445	0.00013882	0.00036861	0.00086631	0.00184680	0.00363074	0.00666146
22.9	0.00000171	0.00001065	0.00004237	0.00013259	0.00035275	0.00083067	0.00177431	0.00349504	0.00642485
23	0.00000162	0.00001013	0.00004038	0.00012663	0.00033757	0.00079648	0.00170461	0.00336425	0.00619632
23.1	0.00000154	0.00000964	0.00003849	0.00012093	0.00032303	0.00076367	0.00163758	0.00323820	0.00597560
23.2	0.00000146	0.00000917	0.00003669	0.00011549	0.00030910	0.00073219	0.00157312	0.00311674	0.00576243
